Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_1.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
algorithm                                                                         algorithmType
http://w3id.org/mlsea/pwc/algorithm/Attention%20Feature%20Filters                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AttentionFeatureFilters
http://w3id.org/mlsea/pwc/algorithm/AutoGL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AutoGL
http://w3id.org/mlsea/pwc/algorithm/CT-Layer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CT-Layer
http://w3id.org/mlsea/pwc/algorithm/CW-ERM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CW-ERM
http://w3id.org/mlsea/pwc/algorithm/CurvVAE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CurvVAE
http://w3id.org/mlsea/pwc/algorithm/E-Branchformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/E-Branchformer
http://w3id.org/mlsea/pwc/algorithm/FIERCE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FIERCE
http://w3id.org/mlsea/pwc/algorithm/GAP-Layer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GAP-Layer
http://w3id.org/mlsea/pwc/algorithm/GLM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GLM
http://w3id.org/mlsea/pwc/algorithm/Gumbel%20Activation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GumbelActivation
http://w3id.org/mlsea/pwc/algorithm/HAPPIER                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HAPPIER
http://w3id.org/mlsea/pwc/algorithm/K-Maximal%20Word%20Allocation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/K-MaximalWordAllocation
http://w3id.org/mlsea/pwc/algorithm/LMOT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LMOT
http://w3id.org/mlsea/pwc/algorithm/Lbl2Vec                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Lbl2Vec
http://w3id.org/mlsea/pwc/algorithm/Low%20Rank%20Tensor%20Learning%20Paradigms                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LowRankTensorLearningParadigms
http://w3id.org/mlsea/pwc/algorithm/O-Net                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/O-Net
http://w3id.org/mlsea/pwc/algorithm/OCD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/OCD
http://w3id.org/mlsea/pwc/algorithm/OPT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/OPT
http://w3id.org/mlsea/pwc/algorithm/PDC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PDC
http://w3id.org/mlsea/pwc/algorithm/PFGM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PFGM
http://w3id.org/mlsea/pwc/algorithm/Poly                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Poly
http://w3id.org/mlsea/pwc/algorithm/PolyCAM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PolyCAM
http://w3id.org/mlsea/pwc/algorithm/QPT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/QPT
http://w3id.org/mlsea/pwc/algorithm/Quick%20Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/QuickAttention
http://w3id.org/mlsea/pwc/algorithm/RBF                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RBF
http://w3id.org/mlsea/pwc/algorithm/RFE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RFE
http://w3id.org/mlsea/pwc/algorithm/RevSilo                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RevSilo
http://w3id.org/mlsea/pwc/algorithm/SAG                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SAG
http://w3id.org/mlsea/pwc/algorithm/SCA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SCA
http://w3id.org/mlsea/pwc/algorithm/SGPCS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SGPCS
http://w3id.org/mlsea/pwc/algorithm/SKNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SKNet
http://w3id.org/mlsea/pwc/algorithm/SPIN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SPIN
http://w3id.org/mlsea/pwc/algorithm/SPL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SPL
http://w3id.org/mlsea/pwc/algorithm/SPS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SPS
http://w3id.org/mlsea/pwc/algorithm/SSDS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SSDS
http://w3id.org/mlsea/pwc/algorithm/STD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/STD
http://w3id.org/mlsea/pwc/algorithm/STMDA-RetinaNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/STMDA-RetinaNet
http://w3id.org/mlsea/pwc/algorithm/Self-Attention%20Guidance                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Self-AttentionGuidance
http://w3id.org/mlsea/pwc/algorithm/StarReLU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StarReLU
http://w3id.org/mlsea/pwc/algorithm/Sym-NCO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Sym-NCO
http://w3id.org/mlsea/pwc/algorithm/TE2Rules                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TE2Rules
http://w3id.org/mlsea/pwc/algorithm/UL2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/UL2
http://w3id.org/mlsea/pwc/algorithm/Unigram%20Segmentation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/UnigramSegmentation
http://w3id.org/mlsea/pwc/algorithm/mT0                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/mT0
